"x"
"question assembl"
"assembl consider"
"consider action"
"action may"
"may various"
"various way"
"way depend"
"depend somewhat"
"somewhat natur"
"natur question"
"question illustr"
"illustr follow"
"follow exampl"
"exampl move"
"move second"
"second follow"
"follow resolut"
"resolut adopt"
"adopt read"
"read resolut"
"resolut move"
"move second"
"second adopt"
"adopt follow"
"follow resolut"
"resolut offer"
"offer follow"
"follow resolut"
"resolut read"
"read question"
"question adopt"
"adopt move"
"move second"
"second amend"
"amend resolut"
"resolut strike"
"strike word"
"word word"
"word good"
"good previous"
"previous question"
"question demand"
"demand move"
"move second"
"second amend"
"amend move"
"move second"
"second question"
"question laid"
"laid tabl"
"tabl move"
"move second"
"second adjourn"
"adjourn motion"
"motion shown"
"shown form"
"form state"
"state question"
"question peculiar"
"peculiar form"
"form question"
"question debat"
"debat amend"
"amend chair"
"chair immedi"
"immedi ask"
"ask readi"
"readi question"
"question one"
"one rise"
"rise put"
"put question"
"question describ"
"describ question"
"question debat"
"debat amend"
"amend ask"
"ask readi"
"readi question"
"question immedi"
"immedi put"
"put question"
"question state"
"state debat"
"debat question"
"question state"
"state chair"
"chair assembl"
"assembl consider"
"consider action"
"action resolut"
"resolut report"
"report committe"
"committe communic"
"communic assembl"
"assembl amend"
"amend propos"
"propos motion"
"motion except"
"except undebat"
"undebat motion"
"motion mention"
"mention may"
"may debat"
"debat final"
"final action"
"action taken"
"taken unless"
"unless two"
"two third"
"third vote"
"vote assembl"
"assembl decid"
"decid dispos"
"dispos without"
"without debat"
"debat two"
"two third"
"third vote"
"vote meant"
"meant two"
"two third"
"third vote"
"vote cast"
"cast quorum"
"quorum present"
"present debat"
"debat member"
"member right"
"right speak"
"speak twice"
"twice question"
"question day"
"day except"
"except appeal"
"appeal make"
"make second"
"second speech"
"speech question"
"question long"
"long member"
"member spoken"
"spoken question"
"question desir"
"desir floor"
"floor one"
"one can"
"can speak"
"speak longer"
"longer ten"
"ten minut"
"minut time"
"time without"
"without permiss"
"permiss assembl"
"assembl debat"
"debat must"
"must limit"
"limit merit"
"merit immedi"
"immedi pend"
"pend question"
"question last"
"last question"
"question state"
"state chair"
"chair still"
"still pend"
"pend except"
"except case"
"case main"
"main question"
"question also"
"also open"
"open debat"
"debat speaker"
"speaker must"
"must address"
"address remark"
"remark presid"
"presid offic"
"offic courteous"
"courteous languag"
"languag deport"
"deport avoid"
"avoid person"
"person never"
"never allud"
"allud offic"
"offic member"
"member name"
"name possibl"
"possibl avoid"
"avoid motiv"
"motiv member"
"member inform"
"inform subject"
"subject see"
"see debat"
"debat decorum"
"decorum debat"
"debat secondari"
"secondari motion"
"motion assist"
"assist proper"
"proper dispos"
"dispos question"
"question various"
"various subsidiari"
"subsidiari motion"
"motion use"
"use amend"
"amend commit"
"commit etc"
"etc time"
"time subsidiari"
"subsidiari motion"
"motion replac"
"replac resolut"
"resolut motion"
"motion becom"
"becom immedi"
"immedi pend"
"pend question"
"question pend"
"pend question"
"question incident"
"incident busi"
"busi may"
"may aris"
"aris question"
"question order"
"order incident"
"incident question"
"question interrupt"
"interrupt busi"
"busi dispos"
"dispos becom"
"becom immedi"
"immedi pend"
"pend question"
"question may"
"may supersed"
"supersed certain"
"certain motion"
"motion call"
"call privileg"
"privileg motion"
"motion adjourn"
"adjourn suprem"
"suprem import"
"import justifi"
"justifi interrupt"
"interrupt question"
"question motion"
"motion may"
"may made"
"made origin"
"origin motion"
"motion pend"
"pend sometim"
"sometim refer"
"refer secondari"
"secondari motion"
"motion proper"
"proper use"
"use mani"
"mani shown"
"shown put"
"put question"
"question announc"
"announc vote"
"vote debat"
"debat appear"
"appear close"
"close chair"
"chair ask"
"ask readi"
"readi question"
"question one"
"one rise"
"rise proceed"
"proceed put"
"put question"
"question take"
"take vote"
"vote question"
"question first"
"first call"
"call affirm"
"affirm negat"
"negat vote"
"vote put"
"put question"
"question chair"
"chair make"
"make perfect"
"perfect clear"
"clear question"
"question assembl"
"assembl decid"
"decid question"
"question adopt"
"adopt resolut"
"resolut unless"
"unless read"
"read recent"
"recent read"
"read question"
"question put"
"put way"
"way similar"
"similar question"
"question adopt"
"adopt resolut"
"resolut chair"
"chair read"
"read favor"
"favor resolut"
"resolut say"
"say aye"
"aye oppos"
"oppos say"
"say aye"
"aye resolut"
"resolut adopt"
"adopt noe"
"noe resolut"
"resolut lost"
"lost thus"
"thus question"
"question agre"
"agre follow"
"follow resolut"
"resolut chair"
"chair read"
"read continu"
"continu mani"
"mani favor"
"favor agre"
"agre resolut"
"resolut say"
"say aye"
"aye aye"
"aye respond"
"respond continu"
"continu mani"
"mani oppos"
"oppos say"
"say aye"
"aye etc"
"etc move"
"move second"
"second invit"
"invit extend"
"extend jone"
"jone address"
"address club"
"club next"
"next meet"
"meet favor"
"favor motion"
"motion will"
"will rise"
"rise seat"
"seat oppos"
"oppos will"
"will rise"
"rise affirm"
"affirm motion"
"motion adopt"
"adopt carri"
"carri vote"
"vote show"
"show hand"
"hand question"
"question put"
"put vote"
"vote announc"
"announc form"
"form similar"
"similar move"
"move second"
"second lay"
"lay resolut"
"resolut tabl"
"tabl favor"
"favor motion"
"motion will"
"will rais"
"rais right"
"right hand"
"hand oppos"
"oppos will"
"will signifi"
"signifi manifest"
"manifest way"
"way manner"
"manner affirm"
"affirm motion"
"motion adopt"
"adopt carri"
"carri resolut"
"resolut laid"
"laid tabl"
"tabl vote"
"vote alway"
"alway announc"
"announc necessari"
"necessari part"
"part put"
"put question"
"question assembl"
"assembl assum"
"assum know"
"know result"
"result vote"
"vote announc"
"announc chair"
"chair vote"
"vote effect"
"effect announc"
"announc soon"
"soon result"
"result vote"
"vote announc"
"announc chair"
"chair state"
"state next"
"next busi"
"busi order"
"order follow"
"follow exampl"
"exampl put"
"put question"
"question amend"
"amend question"
"question amend"
"amend resolut"
"resolut insert"
"insert word"
"word oak"
"oak word"
"word desk"
"desk favor"
"favor amend"
"amend say"
"say aye"
"aye oppos"
"oppos say"
"say aye"
"aye amend"
"amend adopt"
"adopt question"
"question now"
"now recur"
"recur resolut"
"resolut amend"
"amend follow"
"follow read"
"read resolut"
"resolut amend"
"amend readi"
"readi question"
"question chair"
"chair never"
"never neglect"
"neglect state"
"state busi"
"busi next"
"next order"
"order everi"
"everi vote"
"vote announc"
"announc state"
"state exact"
"exact question"
"question assembl"
"assembl whenev"
"whenev motion"
"motion made"
"made much"
"much confus"
"confus avoid"
"avoid therebi"
"therebi vote"
"vote alway"
"alway taken"
"taken first"
"first voic"
"voic vivvoc"
"vivvoc show"
"show hand"
"hand latter"
"latter method"
"method often"
"often use"
"use small"
"small assembl"
"assembl except"
"except case"
"case motion"
"motion requir"
"requir two"
"two third"
"third vote"
"vote rise"
"rise vote"
"vote taken"
"taken first"
"first divis"
"divis demand"
"demand rise"
"rise vote"
"vote taken"
"taken inform"
"inform vote"
"vote see"
"see motion"
"motion given"
"given form"
"form put"
"put question"
"question whenev"
"whenev form"
"form peculiar"
"peculiar rule"
"rule follow"
"follow shall"
"shall rise"
"rise put"
"put question"
"question may"
"may state"
"state sit"
"sit shall"
"shall put"
"put question"
"question form"
"form wit"
"wit mani"
"mani favor"
"favor question"
"question may"
"may say"
"say aye"
"aye affirm"
"affirm voic"
"voic express"
"express mani"
"mani oppos"
"oppos say"
"say doubt"
"doubt divis"
"divis call"
"call hous"
"hous shall"
"shall divid"
"divid affirm"
"affirm question"
"question shall"
"shall first"
"first rise"
"rise seat"
"seat negat"
"negat still"
"still doubt"
"doubt count"
"count requir"
"requir least"
"least one"
"one fifth"
"fifth quorum"
"quorum shall"
"shall name"
"name one"
"one side"
"side question"
"question tell"
"tell member"
"member affirm"
"affirm negat"
"negat report"
"report shall"
"shall rise"
"rise state"
"state decis"
"decis proper"
"proper motion"
"motion use"
"use accomplish"
"accomplish certain"
"certain object"
"object enabl"
"enabl one"
"one ascertain"
"ascertain motion"
"motion use"
"use order"
"order accomplish"
"accomplish desir"
"desir common"
"common motion"
"motion arrang"
"arrang tabl"
"tabl accord"
"accord object"
"object attain"
"attain use"
"use immedi"
"immedi tabl"
"tabl brief"
"brief statement"
"statement differ"
"differ motion"
"motion place"
"place object"
"object circumst"
"circumst use"
"use includ"
"includ subsidiari"
"subsidiari motion"
"motion design"
"design proper"
"proper dispos"
"dispos question"
"question pend"
"pend assembl"
"assembl three"
"three motion"
"motion design"
"design bring"
"bring assembl"
"assembl question"
"question act"
"act upon"
"upon laid"
"laid asid"
"asid temporarili"
"temporarili motion"
"motion design"
"design bring"
"bring anoth"
"anoth meet"
"meet assembl"
"assembl main"
"main question"
"question vote"
"vote unusu"
"unusu small"
"small unrepres"
"unrepres meet"
"meet motion"
"motion general"
"general rule"
"rule requir"
"requir adopt"
"adopt major"
"major vote"
"vote major"
"major vote"
"vote cast"
"cast quorum"
"quorum present"
"present motion"
"motion suppress"
"suppress limit"
"limit debat"
"debat prevent"
"prevent consider"
"consider question"
"question without"
"without notic"
"notic rescind"
"rescind action"
"action previous"
"previous taken"
"taken requir"
"requir two"
"two third"
"third vote"
"vote figur"
"figur letter"
"letter left"
"left list"
"list correspond"
"correspond similar"
"similar figur"
"figur letter"
"letter statement"
"statement differ"
"differ figur"
"figur right"
"right list"
"list refer"
"refer section"
"section motion"
"motion fulli"
"fulli treat"
"treat common"
"common motion"
"motion classifi"
"classifi accord"
"accord object"
"object modifi"
"modifi amend"
"amend resolut"
"resolut motion"
"motion word"
"word proper"
"proper requir"
"requir modif"
"modif meet"
"meet approv"
"approv assembl"
"assembl chang"
"chang requir"
"requir can"
"can made"
"made assembl"
"assembl proper"
"proper motion"
"motion make"
"make amend"
"amend insert"
"insert strike"
"strike strike"
"strike insert"
"insert substitut"
"substitut one"
"one paragraph"
"paragraph resolut"
"resolut much"
"much time"
"time will"
"will requir"
"requir chang"
"chang requir"
"requir numer"
"numer addit"
"addit inform"
"inform requir"
"requir enabl"
"enabl assembl"
"assembl act"
"act intellig"
"intellig usual"
"usual better"
"better refer"
"refer question"
"question committe"
"committe defer"
"defer action"
"action desir"
"desir put"
"put consider"
"consider question"
"question certain"
"certain hour"
"hour time"
"time arriv"
"arriv soon"
"soon pend"
"pend busi"
"busi dispos"
"dispos shall"
"shall right"
"right consider"
"consider question"
"question except"
"except special"
"special order"
"order reconsider"
"reconsider proper"
"proper motion"
"motion make"
"make postpon"
"postpon certain"
"certain time"
"time also"
"also proper"
"proper motion"
"motion make"
"make desir"
"desir defer"
"defer action"
"action simpli"
"simpli anoth"
"anoth day"
"day motion"
"motion adopt"
"adopt interrupt"
"interrupt pend"
"pend question"
"question appoint"
"appoint time"
"time arriv"
"arriv can"
"can suspend"
"suspend rule"
"rule requir"
"requir major"
"major vote"
"vote adopt"
"adopt question"
"question postpon"
"postpon certain"
"certain time"
"time taken"
"taken appoint"
"appoint time"
"time except"
"except suspend"
"suspend rule"
"rule requir"
"requir two"
"two third"
"third vote"
"vote desir"
"desir appoint"
"appoint consider"
"consider question"
"question certain"
"certain time"
"time may"
"may interrupt"
"interrupt pend"
"pend question"
"question except"
"except one"
"one relat"
"relat adjourn"
"adjourn recess"
"recess question"
"question privileg"
"privileg specifi"
"specifi order"
"order made"
"made proper"
"proper cours"
"cours move"
"move question"
"question made"
"made special"
"special order"
"order etc"
"etc specifi"
"specifi day"
"day hour"
"hour motion"
"motion adopt"
"adopt suspend"
"suspend rule"
"rule interfer"
"interfer consider"
"consider question"
"question appoint"
"appoint time"
"time requir"
"requir two"
"two third"
"third vote"
"vote adopt"
"adopt special"
"special order"
"order consid"
"consid appoint"
"appoint time"
"time except"
"except suspend"
"suspend rule"
"rule requir"
"requir two"
"two third"
"third vote"
"vote howev"
"howev desir"
"desir lay"
"lay question"
"question asid"
"asid temporarili"
"temporarili right"
"right take"
"take moment"
"moment busi"
"busi class"
"class unfinish"
"unfinish new"
"new busi"
"busi order"
"order question"
"question assembl"
"assembl proper"
"proper motion"
"motion use"
"use lay"
"lay question"
"question tabl"
"tabl laid"
"laid upon"
"upon tabl"
"tabl major"
"major vote"
"vote may"
"may take"
"take next"
"next session"
"session describ"
"describ suppress"
"suppress debat"
"debat desir"
"desir close"
"close debat"
"debat now"
"now bring"
"bring assembl"
"assembl vote"
"vote pend"
"pend question"
"question question"
"question proper"
"proper cours"
"cours move"
"move demand"
"demand call"
"call previous"
"previous question"
"question motion"
"motion upon"
"upon desir"
"desir close"
"close debat"
"debat motion"
"motion demand"
"demand previous"
"previous question"
"question alway"
"alway specifi"
"specifi motion"
"motion upon"
"upon desir"
"desir order"
"order previous"
"previous question"
"question motion"
"motion specifi"
"specifi previous"
"previous question"
"question appli"
"appli immedi"
"immedi pend"
"pend question"
"question requir"
"requir two"
"two third"
"third vote"
"vote adopt"
"adopt adopt"
"adopt privileg"
"privileg incident"
"incident motion"
"motion may"
"may made"
"made pend"
"pend question"
"question may"
"may laid"
"laid tabl"
"tabl subsidiari"
"subsidiari motion"
"motion can"
"can made"
"made debat"
"debat allow"
"allow lost"
"lost debat"
"debat resum"
"resum desir"
"desir limit"
"limit number"
"number length"
"length speech"
"speech time"
"time allow"
"allow debat"
"debat proper"
"proper cours"
"cours move"
"move speech"
"speech debat"
"debat limit"
"limit desir"
"desir debat"
"debat close"
"close vote"
"vote taken"
"taken specifi"
"specifi time"
"time motion"
"motion limit"
"limit close"
"close debat"
"debat requir"
"requir two"
"two third"
"third vote"
"vote adopt"
"adopt order"
"order like"
"like previous"
"previous question"
"question debat"
"debat question"
"question immedi"
"immedi pend"
"pend suppress"
"suppress question"
"question legitim"
"legitim question"
"question suppress"
"suppress delib"
"delib assembl"
"assembl without"
"without free"
"free debat"
"debat except"
"except two"
"two third"
"third vote"
"vote two"
"two third"
"third assembl"
"assembl oppos"
"oppos consider"
"consider question"
"question can"
"can suppress"
"suppress follow"
"follow method"
"method desir"
"desir prevent"
"prevent consider"
"consider question"
"question proper"
"proper cours"
"cours pursu"
"pursu object"
"object consider"
"consider discuss"
"discuss motion"
"motion state"
"state therefor"
"therefor may"
"may interrupt"
"interrupt member"
"member floor"
"floor debat"
"debat begun"
"begun requir"
"requir second"
"second question"
"question consider"
"consider must"
"must two"
"two third"
"third negat"
"negat vote"
"vote prevent"
"prevent consider"
"consider question"
"question consid"
"consid proper"
"proper way"
"way immedi"
"immedi suppress"
"suppress close"
"close debat"
"debat order"
"order previous"
"previous question"
"question requir"
"requir two"
"two third"
"third vote"
"vote vote"
"vote question"
"question anoth"
"anoth method"
"method suppress"
"suppress question"
"question postpon"
"postpon indefinit"
"indefinit equival"
"equival reject"
"reject howev"
"howev debat"
"debat open"
"open main"
"main question"
"question debat"
"debat servic"
"servic give"
"give anoth"
"anoth opportun"
"opportun defeat"
"defeat resolut"
"resolut one"
"one fail"
"fail motion"
"motion postpon"
"postpon indefinit"
"indefinit adopt"
"adopt main"
"main question"
"question dead"
"dead session"
"session lost"
"lost main"
"main question"
"question still"
"still pend"
"pend enemi"
"enemi anoth"
"anoth opportun"
"opportun kill"
"kill motion"
"motion postpon"
"postpon indefinit"
"indefinit pend"
"pend immedi"
"immedi action"
"action desir"
"desir necessari"
"necessari move"
"move previous"
"previous question"
"question case"
"case fourth"
"fourth method"
"method frequent"
"frequent use"
"use suppress"
"suppress question"
"question lay"
"lay tabl"
"tabl though"
"though unfair"
"unfair use"
"use motion"
"motion except"
"except bodi"
"bodi like"
"like congress"
"congress major"
"major must"
"must power"
"power suppress"
"suppress motion"
"motion immedi"
"immedi otherwis"
"otherwis transact"
"transact busi"
"busi ordinari"
"ordinari societi"
"societi pressur"
"pressur busi"
"busi great"
"great better"
"better polici"
"polici major"
"major fair"
"fair courteous"
"courteous minor"
"minor use"
"use proper"
"proper motion"
"motion suppress"
"suppress question"
"question without"
"without allow"
"allow full"
"full debat"
"debat requir"
"requir two"
"two third"
"third vote"
"vote unless"
"unless enemi"
"enemi motion"
"motion larg"
"larg major"
"major lay"
"lay tabl"
"tabl safe"
"safe way"
"way suppress"
"suppress friend"
"friend watch"
"watch opportun"
"opportun may"
"may find"
"find major"
"major take"
"take tabl"
"tabl adopt"
"adopt shown"
"shown next"
"next paragraph"
"paragraph consid"
"consid question"
"question second"
"second time"
"time question"
"question vote"
"vote laid"
"laid tabl"
"tabl major"
"major may"
"may take"
"take tabl"
"tabl consid"
"consid time"
"time question"
"question assembl"
"assembl busi"
"busi class"
"class unfinish"
"unfinish new"
"new busi"
"busi order"
"order session"
"session next"
"next session"
"session ordinari"
"ordinari societi"
"societi regular"
"regular meet"
"meet often"
"often quarter"
"quarter motion"
"motion adopt"
"adopt reject"
"reject postpon"
"postpon indefinit"
"indefinit afterward"
"afterward one"
"one member"
"member chang"
"chang view"
"view prevail"
"prevail lose"
"lose side"
"side thought"
"thought discuss"
"discuss assembl"
"assembl may"
"may modifi"
"modifi revers"
"revers action"
"action proper"
"proper cours"
"cours one"
"one vote"
"vote prevail"
"prevail side"
"side move"
"move reconsid"
"reconsid vote"
"vote question"
"question can"
"can done"
"done day"
"day vote"
"vote reconsid"
"reconsid taken"
"taken next"
"next succeed"
"succeed day"
"day session"
"session main"
"main motion"
"motion includ"
"includ question"
"question privileg"
"privileg order"
"order day"
"day adopt"
"adopt reject"
"reject postpon"
"postpon indefinit"
"indefinit one"
"one abl"
"abl will"
"will move"
"move reconsid"
"reconsid vote"
"vote question"
"question can"
"can brought"
"brought session"
"session move"
"move rescind"
"rescind motion"
"motion rescind"
"rescind may"
"may move"
"move member"
"member notic"
"notic given"
"given previous"
"previous meet"
"meet requir"
"requir two"
"two third"
"third vote"
"vote vote"
"vote major"
"major enrol"
"enrol membership"
"membership futur"
"futur session"
"session resolut"
"resolut main"
"main motion"
"motion may"
"may rescind"
"rescind way"
"way adopt"
"adopt may"
"may introduc"
"introduc anew"
"anew reject"
"reject postpon"
"postpon indefinit"
"indefinit provid"
"provid question"
"question reach"
"reach call"
"call motion"
"motion reconsid"
"reconsid made"
"made previous"
"previous session"
"session law"
"law anyth"
"anyth els"
"els requir"
"requir definit"
"definit notic"
"notic vote"
"vote amend"
"amend requir"
"requir notic"
"notic vote"
"vote rescind"
"rescind prevent"
"prevent final"
"final action"
"action question"
"question unusu"
"unusu small"
"small unrepres"
"unrepres meet"
"meet import"
"import main"
"main motion"
"motion adopt"
"adopt lost"
"lost postpon"
"postpon indefinit"
"indefinit small"
"small unrepres"
"unrepres meet"
"meet societi"
"societi appar"
"appar action"
"action opposit"
"opposit view"
"view major"
"major member"
"member proper"
"proper cours"
"cours pursu"
"pursu member"
"member vote"
"vote prevail"
"prevail side"
"side move"
"move reconsid"
"reconsid vote"
"vote enter"
"enter minut"
"minut motion"
"motion reconsid"
"reconsid form"
"form can"
"can made"
"made day"
"day vote"
"vote taken"
"taken propos"
"propos reconsid"
"reconsid reconsider"
"reconsider call"
"call day"
"day thus"
"thus opportun"
"opportun given"
"given notifi"
"notifi absent"
"absent member"
"member motion"
"motion reconsid"
"reconsid fulli"
"fulli explain"
"explain conveni"
"conveni motion"
"motion may"
"may classifi"
"classifi follow"
"follow main"
"main princip"
"princip motion"
"motion motion"
"motion made"
"made bring"
"bring assembl"
"assembl consider"
"consider particular"
"particular subject"
"subject take"
"take preced"
"preced noth"
"noth made"
"made question"
"question assembl"
"assembl yield"
"yield privileg"
"privileg incident"
"incident subsidiari"
"subsidiari motion"
"motion motion"
"motion can"
"can made"
"made main"
"main motion"
"motion pend"
"pend main"
"main motion"
"motion debat"
"debat subject"
"subject amend"
"amend can"
"can subsidiari"
"subsidiari motion"
"motion appli"
"appli main"
"main motion"
"motion laid"
"laid tabl"
"tabl postpon"
"postpon certain"
"certain time"
"time carri"
"carri pend"
"pend subsidiari"
"subsidiari motion"
"motion main"
"main motion"
"motion refer"
"refer committe"
"committe carri"
"carri pend"
"pend amend"
"amend general"
"general rule"
"rule requir"
"requir adopt"
"adopt major"
"major vote"
"vote major"
"major vote"
"vote cast"
"cast amend"
"amend constitut"
"constitut law"
"law rule"
"rule order"
"order alreadi"
"alreadi adopt"
"adopt main"
"main motion"
"motion requir"
"requir two"
"two third"
"third vote"
"vote adopt"
"adopt unless"
"unless law"
"law etc"
"etc specifi"
"specifi differ"
"differ vote"
"vote amend"
"amend motion"
"motion rescind"
"rescind action"
"action previous"
"previous taken"
"taken requir"
"requir two"
"two third"
"third vote"
"vote vote"
"vote major"
"major entir"
"entir membership"
"membership unless"
"unless previous"
"previous notic"
"notic motion"
"motion given"
"given main"
"main motion"
"motion may"
"may subdivid"
"subdivid origin"
"origin main"
"main motion"
"motion incident"
"incident main"
"main motion"
"motion origin"
"origin main"
"main motion"
"motion bring"
"bring assembl"
"assembl new"
"new subject"
"subject general"
"general form"
"form resolut"
"resolut upon"
"upon action"
"action assembl"
"assembl desir"
"desir incident"
"incident main"
"main motion"
"motion main"
"main motion"
"motion incident"
"incident relat"
"relat busi"
"busi assembl"
"assembl past"
"past futur"
"futur action"
"action committeereport"
"committeereport resolut"
"resolut refer"
"refer motion"
"motion accept"
"accept adopt"
"adopt report"
"report stand"
"stand committe"
"committe upon"
"upon subject"
"subject refer"
"refer origin"
"origin main"
"main motion"
"motion motion"
"motion adopt"
"adopt report"
"report subject"
"subject refer"
"refer committe"
"committe incident"
"incident main"
"main motion"
"motion introduct"
"introduct origin"
"origin main"
"main motion"
"motion can"
"can prevent"
"prevent sustain"
"sustain two"
"two third"
"third vote"
"vote object"
"object consider"
"consider made"
"made just"
"just main"
"main motion"
"motion state"
"state discuss"
"discuss object"
"object consider"
"consider appli"
"appli incident"
"incident main"
"main motion"
"motion two"
"two third"
"third vote"
"vote can"
"can immedi"
"immedi suppress"
"suppress order"
"order previous"
"previous question"
"question differ"
"differ two"
"two class"
"class main"
"main motion"
"motion follow"
"follow list"
"list contain"
"contain common"
"common incident"
"incident main"
"main motion"
"motion motion"
"motion essenti"
"essenti main"
"main motion"
"motion treat"
"treat though"
"though may"
"may appear"
"appear otherwis"
"otherwis though"
"though question"
"question privileg"
"privileg high"
"high rank"
"rank far"
"far interrupt"
"interrupt pend"
"pend question"
"question concern"
"concern yet"
"yet question"
"question interrupt"
"interrupt busi"
"busi pend"
"pend treat"
"treat main"
"main motion"
"motion far"
"far incident"
"incident subsidiari"
"subsidiari motion"
"motion appli"
"appli order"
"order day"
"day even"
"even though"
"though special"
"special order"
"order taken"
"taken treat"
"treat way"
"way also"
"also question"
"question reconsid"
"reconsid motion"
"motion order"
"order conflict"
"conflict constitut"
"constitut law"
"law stand"
"stand rule"
"rule resolut"
"resolut assembl"
"assembl motion"
"motion adopt"
"adopt null"
"null void"
"void introduc"
"introduc motion"
"motion necessari"
"necessari amend"
"amend constitut"
"constitut law"
"law amend"
"amend rescind"
"rescind conflict"
"conflict stand"
"stand rule"
"rule resolut"
"resolut motion"
"motion order"
"order conflict"
"conflict resolut"
"resolut previous"
"previous adopt"
"adopt assembl"
"assembl session"
"session introduc"
"introduc final"
"final dispos"
"dispos late"
"late proper"
"proper cours"
"cours reconsid"
"reconsid vote"
"vote motion"
"motion previous"
"previous adopt"
"adopt amend"
"amend express"
"express desir"
"desir ide"
"ide reconsid"
"reconsid two"
"two third"
"third vote"
"vote old"
"old resolut"
"resolut may"
"may rescind"
"rescind new"
"new one"
"one can"
"can introduc"
"introduc give"
"give notic"
"notic may"
"may rescind"
"rescind major"
"major vote"
"vote next"
"next meet"
"meet ordinari"
"ordinari societi"
"societi quorum"
"quorum small"
"small percentag"
"percentag membership"
"membership meet"
"meet frequent"
"frequent quarter"
"quarter resolut"
"resolut conflict"
"conflict one"
"one adopt"
"adopt previous"
"previous session"
"session entertain"
"entertain old"
"old one"
"one rescind"
"rescind requir"
"requir two"
"two third"
"third vote"
"vote unless"
"unless proper"
"proper notic"
"notic given"
"given see"
"see subsidiari"
"subsidiari motion"
"motion appli"
"appli motion"
"motion purpos"
"purpos appropri"
"appropri dispos"
"dispos mean"
"mean origin"
"origin motion"
"motion may"
"may modifi"
"modifi action"
"action postpon"
"postpon may"
"may refer"
"refer committe"
"committe investig"
"investig report"
"report etc"
"etc may"
"may appli"
"appli main"
"main motion"
"motion made"
"made supersed"
"supersed main"
"main motion"
"motion must"
"must decid"
"decid main"
"main motion"
"motion can"
"can act"
"act upon"
"upon none"
"none except"
"except motion"
"motion amend"
"amend close"
"close limit"
"limit extend"
"extend limit"
"limit debat"
"debat can"
"can appli"
"appli subsidiari"
"subsidiari incident"
"incident except"
"except appeal"
"appeal certain"
"certain case"
"case privileg"
"privileg motion"
"motion subsidiari"
"subsidiari motion"
"motion except"
"except lay"
"lay tabl"
"tabl previous"
"previous question"
"question postpon"
"postpon indefinit"
"indefinit may"
"may amend"
"amend motion"
"motion affect"
"affect limit"
"limit debat"
"debat may"
"may appli"
"appli debat"
"debat question"
"question regardless"
"regardless privileg"
"privileg requir"
"requir two"
"two third"
"third vote"
"vote adopt"
"adopt lower"
"lower rank"
"rank affect"
"affect limit"
"limit debat"
"debat debat"
"debat rest"
"rest motion"
"motion amend"
"amend anyth"
"anyth alreadi"
"alreadi adopt"
"adopt law"
"law minut"
"minut subsidiari"
"subsidiari motion"
"motion main"
"main motion"
"motion can"
"can laid"
"laid tabl"
"tabl appli"
"appli subsidiari"
"subsidiari motion"
"motion without"
"without affect"
"affect law"
"law minut"
"minut latter"
"latter pend"
"pend follow"
"follow list"
"list subsidiari"
"subsidiari motion"
"motion arrang"
"arrang order"
"order preced"
"preced first"
"first one"
"one highest"
"highest rank"
"rank one"
"one immedi"
"immedi pend"
"pend question"
"question everi"
"everi motion"
"motion order"
"order everi"
"everi one"
"one order"
"order follow"
"follow subsidiari"
"subsidiari motion"
"motion incident"
"incident motion"
"motion aris"
"aris anoth"
"anoth question"
"question pend"
"pend therefor"
"therefor take"
"take preced"
"preced must"
"must decid"
"decid question"
"question rise"
"rise incident"
"incident question"
"question just"
"just pend"
"pend decid"
"decid busi"
"busi taken"
"taken yield"
"yield privileg"
"privileg motion"
"motion general"
"general motion"
"motion lay"
"lay tabl"
"tabl undebat"
"undebat except"
"except appeal"
"appeal certain"
"certain circumst"
"circumst shown"
"shown amend"
"amend except"
"except relat"
"relat divis"
"divis question"
"question method"
"method consid"
"consid question"
"question method"
"method vote"
"vote time"
"time nomin"
"nomin poll"
"poll shall"
"shall close"
"close subsidiari"
"subsidiari motion"
"motion except"
"except amend"
"amend can"
"can appli"
"appli except"
"except debat"
"debat appeal"
"appeal whenev"
"whenev state"
"state incident"
"incident motion"
"motion take"
"take preced"
"preced certain"
"certain motion"
"motion incident"
"incident motion"
"motion refer"
"refer legitim"
"legitim incident"
"incident time"
"time made"
"made thus"
"thus incident"
"incident motion"
"motion take"
"take preced"
"preced subsidiari"
"subsidiari motion"
"motion incident"
"incident motion"
"motion object"
"object consider"
"consider question"
"question made"
"made subsidiari"
"subsidiari motion"
"motion pend"
"pend object"
"object legitim"
"legitim origin"
"origin main"
"main motion"
"motion just"
"just state"
"state debat"
"debat subsidiari"
"subsidiari motion"
"motion state"
"state follow"
"follow list"
"list compris"
"compris may"
"may aris"
"aris incident"
"incident motion"
"motion privileg"
"privileg motion"
"motion relat"
"relat pend"
"pend question"
"question great"
"great import"
"import requir"
"requir take"
"take preced"
"preced question"
"question account"
"account high"
"high privileg"
"privileg undebat"
"undebat subsidiari"
"subsidiari motion"
"motion appli"
"appli except"
"except motion"
"motion fix"
"fix time"
"time adjourn"
"adjourn take"
"take recess"
"recess may"
"may amend"
"amend assembl"
"assembl actual"
"actual taken"
"taken order"
"order day"
"day question"
"question privileg"
"privileg debat"
"debat amend"
"amend permit"
"permit subsidiari"
"subsidiari motion"
"motion may"
"may appli"
"appli main"
"main motion"
"motion motion"
"motion follow"
"follow arrang"
"arrang order"
"order preced"
"preced privileg"
"privileg motion"
"motion main"
"main unclassifi"
